102230053,09/30/2016,21:00:00,,,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,1,,BUS (NYC TRANSIT),,,980782,196771,40.706775236,-74.012509895,(40.706775236: -74.012509895)
320756727,09/30/2016,20:48:00,09/30/2016,20:48:00,09/30/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,7,INSIDE,RESIDENCE - APT. HOUSE,,,989183,201182,40.718881687,-73.982205776,(40.718881687: -73.982205776)
866474663,09/30/2016,20:45:00,09/30/2016,21:00:00,09/30/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. HOUSING POLICE,MANHATTAN,24,FRONT OF,RESIDENCE - PUBLIC HOUSING,,,992587,227883,40.79216659,-73.96989283,(40.79216659: -73.96989283)
790548970,09/30/2016,17:40:00,09/30/2016,17:45:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,33,FRONT OF,STREET,,,1000807,246642,40.843643193,-73.940160477,(40.843643193: -73.940160477)
116614046,09/30/2016,16:45:00,09/30/2016,16:50:00,09/30/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. HOUSING POLICE,MANHATTAN,23,INSIDE,RESIDENCE - PUBLIC HOUSING,,,999998,226211,40.787567301,-73.943132332,(40.787567301: -73.943132332)
764266606,09/30/2016,16:20:00,09/30/2016,16:50:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESIDENCE - APT. HOUSE,,,1002773,247672,40.846466336,-73.933052038,(40.846466336: -73.933052038)
899169710,09/30/2016,16:00:00,09/30/2016,16:30:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,BANK,,,983040,200308,40.716484059,-74.004366333,(40.716484059: -74.004366333)
916402608,09/30/2016,15:40:00,09/30/2016,15:41:00,09/30/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,18,,STREET,,,990693,215862,40.759173681,-73.976744432,(40.759173681: -73.976744432)
256964133,09/30/2016,15:30:00,09/30/2016,16:00:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,RESTAURANT/DINER,,,986678,204571,40.728184716,-73.991241277,(40.728184716: -73.991241277)
399503304,09/30/2016,15:23:00,09/30/2016,15:30:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,RESIDENCE - APT. HOUSE,,,989955,202021,40.721184076,-73.979420094,(40.721184076: -73.979420094)
383739466,09/30/2016,14:30:00,,,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,32,FRONT OF,RESIDENCE - APT. HOUSE,,,1000278,235312,40.812546556,-73.942099475,(40.812546556: -73.942099475)
130617824,09/30/2016,14:00:00,,,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESIDENCE - APT. HOUSE,,,999783,242701,40.832828153,-73.943870584,(40.832828153: -73.943870584)
314764866,09/30/2016,14:00:00,09/30/2016,14:00:00,09/30/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,RESTAURANT/DINER,,,988341,212669,40.750411107,-73.985236286,(40.750411107: -73.985236286)
910567358,09/30/2016,14:00:00,,,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESIDENCE - APT. HOUSE,,,999783,242701,40.832828153,-73.943870584,(40.832828153: -73.943870584)
408789470,09/30/2016,13:30:00,09/30/2016,13:40:00,09/30/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,HOTEL/MOTEL,,,986484,211297,40.746645976,-73.991938992,(40.746645976: -73.991938992)
357973324,09/30/2016,12:10:00,,,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,RESIDENCE - APT. HOUSE,,,991768,210161,40.743525027,-73.972870423,(40.743525027: -73.972870423)
262208900,09/30/2016,12:00:00,09/30/2016,12:15:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,,,,987587,212403,40.749681321,-73.987957741,(40.749681321: -73.987957741)
332388813,09/30/2016,11:30:00,09/30/2016,11:45:00,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESIDENCE - APT. HOUSE,,,1001528,244950,40.838997766,-73.93755897,(40.838997766: -73.93755897)
764879887,09/30/2016,08:11:00,,,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. HOUSING POLICE,MANHATTAN,10,INSIDE,RESIDENCE - PUBLIC HOUSING,,,983910,211837,40.748128416,-74.001228528,(40.748128416: -74.001228528)
598735350,09/30/2016,06:00:00,,,09/30/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. TRANSIT POLICE,MANHATTAN,14,,TRANSIT - NYC SUBWAY,,,987636,212439,40.749780113,-73.987780874,(40.749780113: -73.987780874)
196632588,09/30/2016,05:20:00,09/30/2016,05:29:00,09/30/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. TRANSIT POLICE,MANHATTAN,7,,TRANSIT - NYC SUBWAY,,,987521,201066,40.718564066,-73.988201454,(40.718564066: -73.988201454)
