852981427,09/30/2016,23:00:00,09/30/2016,23:05:00,09/30/2016,235,DANGEROUS DRUGS,567,MARIJUANA: POSSESSION 4 & 5,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,43,INSIDE,RESIDENCE - PUBLIC HOUSING,,CASTLE HILL,1025580,236918,40.816872438,-73.850684927,(40.816872438: -73.850684927)
589253624,09/30/2016,22:45:00,09/30/2016,22:50:00,09/30/2016,117,DANGEROUS DRUGS,501,CONTROLLED SUBSTANCE:POSSESS.,COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,43,FRONT OF,RESIDENCE - PUBLIC HOUSING,,BRONXDALE,1021576,240437,40.826548914,-73.865130932,(40.826548914: -73.865130932)
199157403,09/30/2016,22:07:00,09/30/2016,22:12:00,09/30/2016,235,DANGEROUS DRUGS,567,MARIJUANA: POSSESSION 4 & 5,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,42,FRONT OF,STREET,,,1012047,241054,40.828277529,-73.899559601,(40.828277529: -73.899559601)
896154494,09/30/2016,21:15:00,09/30/2016,21:25:00,09/30/2016,235,DANGEROUS DRUGS,511,CONTROLLED SUBSTANCE: POSSESSI,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,BRONX,41,,TRANSIT - NYC SUBWAY,,,1010774,235171,40.812134274,-73.904182714,(40.812134274: -73.904182714)
964987153,09/30/2016,20:30:00,09/30/2016,20:38:00,09/30/2016,117,DANGEROUS DRUGS,568,MARIJUANA: POSSESSION 1: 2 & 3,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,49,,STREET,,,1025934,252167,40.858724801,-73.849311234,(40.858724801: -73.849311234)
481648969,09/30/2016,20:00:00,,,09/30/2016,117,DANGEROUS DRUGS,505,CONTROLLED SUBSTANCE: POSSESSI,ATTEMPTED,FELONY,OTHER,BRONX,40,INSIDE,OTHER,,,1008596,231485,40.802023496,-73.912064166,(40.802023496: -73.912064166)
195179636,09/30/2016,18:59:00,09/30/2016,19:00:00,09/30/2016,235,DANGEROUS DRUGS,511,CONTROLLED SUBSTANCE: POSSESSI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,,STREET,,,1017865,246792,40.844006441,-73.878508071,(40.844006441: -73.878508071)
333369758,09/30/2016,18:45:00,,,09/30/2016,235,DANGEROUS DRUGS,511,CONTROLLED SUBSTANCE: POSSESSI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,50,FRONT OF,STREET,,,1011288,255912,40.86906069,-73.902242259,(40.86906069: -73.902242259)
456370690,09/30/2016,17:33:00,09/30/2016,17:36:00,09/30/2016,235,DANGEROUS DRUGS,567,MARIJUANA: POSSESSION 4 & 5,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,,STREET,,,1016376,258735,40.876791902,-73.883832457,(40.876791902: -73.883832457)
495761582,09/30/2016,17:30:00,09/30/2016,17:39:00,09/30/2016,235,DANGEROUS DRUGS,567,MARIJUANA: POSSESSION 4 & 5,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,,STREET,,,1021201,253791,40.863203266,-73.866412339,(40.863203266: -73.866412339)
619495715,09/30/2016,16:53:00,09/30/2016,17:20:00,09/30/2016,117,DANGEROUS DRUGS,500,CONTROLLED SUBSTANCE:POSSESS.,COMPLETED,FELONY,N.Y. TRANSIT POLICE,BRONX,44,,TRANSIT - NYC SUBWAY,,,1004749,240880,40.827819901,-73.925930756,(40.827819901: -73.925930756)
167800461,09/30/2016,15:15:00,09/30/2016,15:20:00,09/30/2016,235,DANGEROUS DRUGS,567,MARIJUANA: POSSESSION 4 & 5,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,40,OPPOSITE OF,RESIDENCE - PUBLIC HOUSING,,JACKSON,1007292,238953,40.822524568,-73.91674855,(40.822524568: -73.91674855)
387066649,09/30/2016,06:25:00,09/30/2016,06:30:00,09/30/2016,117,DANGEROUS DRUGS,503,CONTROLLED SUBSTANCE:INTENT TO,COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,42,INSIDE,RESIDENCE - PUBLIC HOUSING,,MORRIS I,1010466,243220,40.83422741,-73.905263926,(40.83422741: -73.905263926)
697616783,09/30/2016,06:00:00,09/30/2016,07:00:00,09/30/2016,117,DANGEROUS DRUGS,503,CONTROLLED SUBSTANCE:INTENT TO,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,,,1011125,241994,40.830860412,-73.902887392,(40.830860412: -73.902887392)
478584798,09/29/2016,23:35:00,,,09/30/2016,235,DANGEROUS DRUGS,511,CONTROLLED SUBSTANCE: POSSESSI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,,PARK/PLAYGROUND,,,1004598,245386,40.840187919,-73.926462708,(40.840187919: -73.926462708)
947667102,09/28/2016,19:00:00,09/28/2016,19:32:00,09/30/2016,117,DANGEROUS DRUGS,521,CONTROLLED SUBSTANCE: SALE 5,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,1024445,245868,40.841442835,-73.854731812,(40.841442835: -73.854731812)
515678242,09/29/2016,23:13:00,09/29/2016,23:18:00,09/29/2016,117,DANGEROUS DRUGS,568,MARIJUANA: POSSESSION 1: 2 & 3,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,45,,STREET,,,1031837,248501,40.848632895,-73.8279976,(40.848632895: -73.8279976)
436202296,09/29/2016,23:00:00,,,09/29/2016,117,DANGEROUS DRUGS,515,CONTROLLED SUBSTANCE:SALE 3,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,,STREET,,,1016136,260623,40.881974744,-73.884691321,(40.881974744: -73.884691321)
404856114,09/29/2016,21:20:00,,,09/29/2016,235,DANGEROUS DRUGS,567,MARIJUANA: POSSESSION 4 & 5,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,,STREET,,,1004373,242458,40.832151923,-73.927284653,(40.832151923: -73.927284653)
395600564,09/29/2016,20:45:00,09/29/2016,20:46:00,09/29/2016,235,DANGEROUS DRUGS,567,MARIJUANA: POSSESSION 4 & 5,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,40,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1007115,237715,40.819127068,-73.917392286,(40.819127068: -73.917392286)
532204872,09/29/2016,20:00:00,09/29/2016,20:00:00,09/29/2016,117,DANGEROUS DRUGS,500,CONTROLLED SUBSTANCE:POSSESS.,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,,STREET,,,1009261,242513,40.832290393,-73.909621103,(40.832290393: -73.909621103)
545911621,09/29/2016,18:52:00,,,09/29/2016,235,DANGEROUS DRUGS,567,MARIJUANA: POSSESSION 4 & 5,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,42,INSIDE,RESIDENCE - PUBLIC HOUSING,,MORRISANIA,1010158,242490,40.832224679,-73.906379774,(40.832224679: -73.906379774)
582177467,09/29/2016,18:25:00,09/29/2016,18:25:00,09/29/2016,235,DANGEROUS DRUGS,567,MARIJUANA: POSSESSION 4 & 5,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,REAR OF,PARK/PLAYGROUND,FRANZ SIGEL PARK,,1003856,240085,40.82563988,-73.929159826,(40.82563988: -73.929159826)
328886485,09/29/2016,17:15:00,09/29/2016,17:20:00,09/29/2016,235,DANGEROUS DRUGS,511,CONTROLLED SUBSTANCE: POSSESSI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,,STREET,,,1010481,238245,40.820572414,-73.905229171,(40.820572414: -73.905229171)
950205102,09/29/2016,17:05:00,09/29/2016,17:10:00,09/29/2016,117,DANGEROUS DRUGS,503,CONTROLLED SUBSTANCE:INTENT TO,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,FRONT OF,STREET,,,1004687,239413,40.823793548,-73.926159253,(40.823793548: -73.926159253)
581223900,09/29/2016,16:55:00,,,09/29/2016,235,DANGEROUS DRUGS,567,MARIJUANA: POSSESSION 4 & 5,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47,REAR OF,PARKING LOT/GARAGE (PUBLIC),,,1023206,263661,40.890284716,-73.859106272,(40.890284716: -73.859106272)
683988819,09/29/2016,16:55:00,09/29/2016,17:00:00,09/29/2016,235,DANGEROUS DRUGS,567,MARIJUANA: POSSESSION 4 & 5,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,FRONT OF,RESIDENCE - APT. HOUSE,,,1020554,255030,40.866606627,-73.868744725,(40.866606627: -73.868744725)
675795519,09/29/2016,16:40:00,,,09/29/2016,235,DANGEROUS DRUGS,569,MARIJUANA: SALE 4 & 5,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,FRONT OF,STREET,,,1004396,239361,40.823651491,-73.927210839,(40.823651491: -73.927210839)
479043977,09/29/2016,16:15:00,09/29/2016,16:15:00,09/29/2016,235,DANGEROUS DRUGS,567,MARIJUANA: POSSESSION 4 & 5,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,,STREET,,,1004411,240119,40.825731952,-73.927154365,(40.825731952: -73.927154365)
714289013,09/29/2016,13:45:00,09/29/2016,13:45:00,09/29/2016,235,DANGEROUS DRUGS,567,MARIJUANA: POSSESSION 4 & 5,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,44,REAR OF,RESIDENCE - PUBLIC HOUSING,,,1006623,239075,40.822861142,-73.919165302,(40.822861142: -73.919165302)
728628585,09/29/2016,13:00:00,,,09/29/2016,117,DANGEROUS DRUGS,510,CONTROLLED SUBSTANCE: INTENT T,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,49,,STREET,,,1020774,246247,40.842499024,-73.867997169,(40.842499024: -73.867997169)
989153178,09/29/2016,12:24:00,09/29/2016,12:25:00,09/29/2016,235,DANGEROUS DRUGS,567,MARIJUANA: POSSESSION 4 & 5,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,,STREET,,,1019058,242382,40.831897659,-73.87421915,(40.831897659: -73.87421915)
582050682,09/29/2016,06:00:00,09/29/2016,06:05:00,09/29/2016,117,DANGEROUS DRUGS,503,CONTROLLED SUBSTANCE:INTENT TO,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,INSIDE,OTHER,,,1021262,256474,40.870567022,-73.866176986,(40.870567022: -73.866176986)
734505528,09/29/2016,05:38:00,,,09/29/2016,235,DANGEROUS DRUGS,511,CONTROLLED SUBSTANCE: POSSESSI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,FRONT OF,STREET,,,1014468,247451,40.845827479,-73.890782733,(40.845827479: -73.890782733)
638861814,09/29/2016,01:45:00,09/29/2016,01:55:00,09/29/2016,117,DANGEROUS DRUGS,503,CONTROLLED SUBSTANCE:INTENT TO,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,,STREET,,,1011356,241027,40.828205569,-73.902056571,(40.828205569: -73.902056571)
